gene,geneSymbol,biotype,cluster,diseaseArea,log2FoldChange,padj,caseDetection,controlDetection,detectionDelta,nStudies,interpretedCellType,interpretationStatus,topSourceLabel,topSourceLabelFraction,homeCluster,homeClusterControlDetection,homeInterpretedCellType,homeTopLabel,homeTopLabelFraction,recipientLabelEntropy,direction
ENSG00000005075,POLR2J,protein_coding,31,Lung Cancer,1.0662686305374658,0.03219818218031242,0.5573460037291921,0.2592618852487633,0.29808411848042876,3,basal cell,resolved,basal cell,0.9368114823755128,33,0.888066056239655,unresolved,basal cell,0.4132281553398058,0.532808354671482,gain
ENSG00000101084,RAB5IF,protein_coding,31,Lung Cancer,1.3874519824676017,0.041353701693695406,0.5502677436685741,0.2526520259106372,0.29761571775793694,3,basal cell,resolved,basal cell,0.9368114823755128,15,0.9859437751004017,unresolved,basal cell,0.9969879518072288,0.532808354671482,gain
ENSG00000104419,NDRG1,protein_coding,31,Lung Cancer,1.1840711553872085,0.04824556954955365,0.5939921951117598,0.29655365661926625,0.2974385384924936,3,basal cell,resolved,basal cell,0.9368114823755128,22,0.8441247002398081,unresolved,macrophage,0.4822222222222222,0.532808354671482,gain
ENSG00000151789,ZNF385D,protein_coding,36,IPF / Pulmonary Fibrosis,2.1446784784272306,5.340209521876947e-33,0.3994429483286912,0.10329769360517946,0.2961452547235117,9,unresolved,unresolved,capillary endothelial cell,0.5106695796181501,18,0.6506474147345713,unresolved,B cell,0.2673611111111111,2.2547171867361704,gain
ENSG00000158604,TMED4,protein_coding,31,Lung Cancer,1.0183140214699473,0.036337141492648294,0.5428899691840945,0.2475336747835381,0.2953562944005564,3,basal cell,resolved,basal cell,0.9368114823755128,33,0.9361830465690831,unresolved,basal cell,0.4132281553398058,0.532808354671482,gain
ENSG00000189060,H1F0,protein_coding,31,Lung Cancer,2.078809708442134,0.012203691398378194,0.5487374777178371,0.25534034464050864,0.29339713307732845,3,basal cell,resolved,basal cell,0.9368114823755128,33,0.9381253143341357,unresolved,basal cell,0.4132281553398058,0.532808354671482,gain
ENSG00000130731,METTL26,protein_coding,31,Lung Cancer,1.2775916098525544,0.027298932017043483,0.5627586857426284,0.2694683492004432,0.2932903365421852,3,basal cell,resolved,basal cell,0.9368114823755128,15,0.9106425702811245,unresolved,basal cell,0.9969879518072288,0.532808354671482,gain
ENSG00000243317,STMP1,protein_coding,31,Lung Cancer,1.2264819884889722,0.03981324800687176,0.5846964295792975,0.2916405344836181,0.29305589509567936,3,basal cell,resolved,basal cell,0.9368114823755128,33,0.8921232285490482,unresolved,basal cell,0.4132281553398058,0.532808354671482,gain
ENSG00000205213,LGR4,protein_coding,20,Lung Cancer,1.1835353789734737,0.047525078284224365,0.5421524293289963,0.2494183647797152,0.2927340645492811,5,unresolved,unresolved,respiratory tract goblet cell,0.3266546281280072,33,0.8619942106360066,unresolved,basal cell,0.4132281553398058,2.844452076992309,gain
ENSG00000149043,SYT8,protein_coding,31,IPF / Pulmonary Fibrosis,1.3245167548443073,1.9662927581403647e-06,0.48980126817533143,0.19870117635964127,0.2911000918156902,8,basal cell,resolved,basal cell,0.9368114823755128,44,0.31676000659709835,lung multiciliated epithelial cell,lung multiciliated epithelial cell,0.9470456921642318,0.532808354671482,gain
ENSG00000047457,CP,protein_coding,31,Cystic Fibrosis,2.090137809242813,0.03284301477318524,0.5197757459175929,0.22961902703286188,0.29015671888473105,2,basal cell,resolved,basal cell,0.9368114823755128,45,0.7241974335651115,respiratory tract goblet cell,respiratory tract goblet cell,0.8534097573980272,0.532808354671482,gain
ENSG00000129515,SNX6,protein_coding,31,Lung Cancer,1.143123733538383,0.029183278349974615,0.5699806840390008,0.28031722197386494,0.2896634620651359,3,basal cell,resolved,basal cell,0.9368114823755128,33,0.9352928231770907,unresolved,basal cell,0.4132281553398058,0.532808354671482,gain
ENSG00000115457,IGFBP2,protein_coding,17,IPF / Pulmonary Fibrosis,2.3261864504750505,9.174717983976764e-05,0.493067867862546,0.2036358471159564,0.28943202074658964,3,unresolved,unresolved,basal cell,0.3827332207383017,37,1.0,unresolved,endothelial cell of artery,0.96,3.0661378256076457,gain
ENSG00000161381,PLXDC1,protein_coding,60,Lung Cancer,1.7379709802557235,1.9866867333015737e-07,0.392096433606982,0.10305517612697324,0.28904125748000875,5,unresolved,unresolved,pericyte,0.4226224591541113,70,0.08390022675736962,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,2.561506464532918,gain
ENSG00000168542,COL3A1,protein_coding,14,Lung Cancer,1.9915901262679758,3.2134548855659024e-09,0.8633173543203805,0.5747330289724696,0.2885843253479109,5,unresolved,unresolved,adventitial cell,0.2762481434936593,18,0.7599990442696168,unresolved,B cell,0.2673611111111111,3.133884473831772,gain
ENSG00000177879,AP3S1,protein_coding,31,Lung Cancer,1.2076229112300247,0.01929851793044739,0.4826649438462809,0.1948455671528389,0.287819376693442,3,basal cell,resolved,basal cell,0.9368114823755128,33,0.9094310016552333,unresolved,basal cell,0.4132281553398058,0.532808354671482,gain
ENSG00000148154,UGCG,protein_coding,60,Lung Cancer,1.1431112791645437,0.00012887054263624237,0.4502652355807171,0.16247698137000277,0.28778825421071436,5,unresolved,unresolved,pericyte,0.4226224591541113,33,0.8788836775461117,unresolved,basal cell,0.4132281553398058,2.561506464532918,gain
ENSG00000168542,COL3A1,protein_coding,14,IPF / Pulmonary Fibrosis,1.7489821190752264,1.3405938235552612e-35,0.6812841343461148,0.39423857006488516,0.2870455642812296,9,unresolved,unresolved,adventitial cell,0.2762481434936593,18,0.7599990442696168,unresolved,B cell,0.2673611111111111,3.133884473831772,gain
ENSG00000204262,COL5A2,protein_coding,60,Lung Cancer,1.266649825723782,2.2307722539794286e-08,0.5751379531108748,0.28870057112489633,0.28643738198597846,5,unresolved,unresolved,pericyte,0.4226224591541113,33,0.8552309568112697,unresolved,basal cell,0.4132281553398058,2.561506464532918,gain
ENSG00000146070,PLA2G7,protein_coding,26,Lung Cancer,1.7636656821554169,1.5056519778287901e-07,0.49244673713534565,0.20751108954555517,0.2849356475897905,5,macrophage,resolved,macrophage,0.798202097552855,10,0.3727632168083184,macrophage,macrophage,0.9465301035906224,1.289100572647915,gain
ENSG00000149257,SERPINH1,protein_coding,14,Lung Cancer,1.390922193830403,1.7150657723487152e-11,0.6138606859480985,0.3289790316266293,0.2848816543214692,5,unresolved,unresolved,adventitial cell,0.2762481434936593,33,0.8900083240047075,unresolved,basal cell,0.4132281553398058,3.133884473831772,gain
ENSG00000140264,SERF2,protein_coding,31,Lung Cancer,1.5265737912936042,0.021068829333478818,0.9604058559932731,0.676282358458411,0.2841234975348621,3,basal cell,resolved,basal cell,0.9368114823755128,22,1.0,unresolved,macrophage,0.4822222222222222,0.532808354671482,gain
ENSG00000171421,MRPL36,protein_coding,31,Lung Cancer,1.3532054804704714,0.025428832938904637,0.4855630300298639,0.20167229841368714,0.28389073161617673,3,basal cell,resolved,basal cell,0.9368114823755128,15,0.8935742971887549,unresolved,basal cell,0.9969879518072288,0.532808354671482,gain
ENSG00000146386,ABRACL,protein_coding,31,Lung Cancer,1.584654515140498,0.04818197137028825,0.5199095028433908,0.23625294909603275,0.283656553747358,3,basal cell,resolved,basal cell,0.9368114823755128,15,0.8855421686746988,unresolved,basal cell,0.9969879518072288,0.532808354671482,gain
ENSG00000162849,KIF26B,protein_coding,14,Lung Cancer,2.1773902133775316,2.1923269275691212e-08,0.45877602038523274,0.1752291197238932,0.28354690066133953,5,unresolved,unresolved,adventitial cell,0.2762481434936593,33,0.5329238877719498,unresolved,basal cell,0.4132281553398058,3.133884473831772,gain
ENSG00000163359,COL6A3,protein_coding,60,Lung Cancer,1.2704945961545422,0.0001740774454713787,0.5194729559739178,0.23769470772967263,0.28177824824424524,5,unresolved,unresolved,pericyte,0.4226224591541113,18,0.7295867516788197,unresolved,B cell,0.2673611111111111,2.561506464532918,gain
ENSG00000103485,QPRT,protein_coding,20,Lung Cancer,2.489862161894994,0.04435149603228954,0.4251827533823832,0.14411075752388236,0.28107199585850084,5,unresolved,unresolved,respiratory tract goblet cell,0.3266546281280072,33,0.9172000727154436,unresolved,basal cell,0.4132281553398058,2.844452076992309,gain
ENSG00000122641,INHBA,protein_coding,14,Lung Cancer,1.7216696332797903,2.5875446775659673e-05,0.4509495259600895,0.16999039488759815,0.2809591310724914,5,unresolved,unresolved,adventitial cell,0.2762481434936593,10,0.7549968553438812,macrophage,macrophage,0.9465301035906224,3.133884473831772,gain
ENSG00000039560,RAI14,protein_coding,14,Lung Cancer,1.7883006496599532,6.897919358128667e-16,0.4389738193923953,0.15861039350796483,0.28036342588443053,5,unresolved,unresolved,adventitial cell,0.2762481434936593,15,0.9056224899598394,unresolved,basal cell,0.9969879518072288,3.133884473831772,gain
ENSG00000143727,ACP1,protein_coding,31,Lung Cancer,1.283629686319676,0.017838360418236554,0.529717218426494,0.25008623725955603,0.27963098116693796,3,basal cell,resolved,basal cell,0.9368114823755128,33,0.8938928595348127,unresolved,basal cell,0.4132281553398058,0.532808354671482,gain
ENSG00000118785,SPP1,protein_coding,26,IPF / Pulmonary Fibrosis,2.612880491183102,2.9384611563553853e-30,0.39159967000648244,0.11243446104997086,0.2791652089565116,7,macrophage,resolved,macrophage,0.798202097552855,22,0.9976019184652278,unresolved,macrophage,0.4822222222222222,1.289100572647915,gain
ENSG00000183049,CAMK1D,protein_coding,17,IPF / Pulmonary Fibrosis,1.5960819839791287,0.00024891778352885305,0.5301090109979132,0.251041554269878,0.2790674567280352,3,unresolved,unresolved,basal cell,0.3827332207383017,70,0.873015873015873,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,3.0661378256076457,gain
ENSG00000106333,PCOLCE,protein_coding,60,Lung Cancer,1.329167415682845,9.864876332883967e-08,0.5196753650652144,0.24139081678757196,0.27828454827764243,5,unresolved,unresolved,pericyte,0.4226224591541113,18,0.5101091307854221,unresolved,B cell,0.2673611111111111,2.561506464532918,gain
ENSG00000101443,WFDC2,protein_coding,38,Lung Cancer,1.2003163968740116,0.010011742766558774,0.6470868578471324,0.3693949080261621,0.2776919498209703,4,pulmonary alveolar type 1 cell,resolved,pulmonary alveolar type 1 cell,0.7562462616115246,57,1.0,unresolved,respiratory tract goblet cell,0.5,1.453044605741464,gain
ENSG00000188483,IER5L,protein_coding,31,Lung Cancer,1.7515734921198725,0.042120026079918174,0.5116424935236867,0.23440101178209433,0.2772414817415924,3,basal cell,resolved,basal cell,0.9368114823755128,37,0.64,unresolved,endothelial cell of artery,0.96,0.532808354671482,gain
ENSG00000110492,MDK,protein_coding,31,Lung Cancer,1.8318374380063884,0.029183278349974615,0.6316227229213921,0.3544100029829937,0.2772127199383984,3,basal cell,resolved,basal cell,0.9368114823755128,33,0.9352928231770907,unresolved,basal cell,0.4132281553398058,0.532808354671482,gain
ENSG00000165949,IFI27,protein_coding,31,Lung Cancer,4.374617409822431,0.013246536356811266,0.49549662846466214,0.21871500361385546,0.2767816248508067,3,basal cell,resolved,basal cell,0.9368114823755128,37,1.0,unresolved,endothelial cell of artery,0.96,0.532808354671482,gain
ENSG00000189159,JPT1,protein_coding,31,Lung Cancer,1.3805766266709598,0.0488306734714695,0.6576961907580547,0.38191432848622575,0.275781862271829,3,basal cell,resolved,basal cell,0.9368114823755128,15,0.9969879518072288,unresolved,basal cell,0.9969879518072288,0.532808354671482,gain
ENSG00000143545,RAB13,protein_coding,14,Lung Cancer,1.0266580534875527,1.147254527362075e-06,0.5242843334771743,0.2507711898328157,0.2735131436443586,5,unresolved,unresolved,adventitial cell,0.2762481434936593,33,0.8938928595348127,unresolved,basal cell,0.4132281553398058,3.133884473831772,gain
ENSG00000147889,CDKN2A,protein_coding,23,IPF / Pulmonary Fibrosis,3.590251884219748,4.034431469278915e-10,0.3318492895457748,0.059319585089683755,0.27252970445609104,3,unresolved,unresolved,basal cell,0.4718010254172575,15,0.9869477911646586,unresolved,basal cell,0.9969879518072288,1.8939286541819795,gain
ENSG00000154096,THY1,protein_coding,60,Lung Cancer,1.691485381776818,3.0949497172015e-05,0.43479327790421735,0.16295664971904994,0.2718366281851674,5,unresolved,unresolved,pericyte,0.4226224591541113,37,0.76,unresolved,endothelial cell of artery,0.96,2.561506464532918,gain
ENSG00000149043,SYT8,protein_coding,23,IPF / Pulmonary Fibrosis,1.1440920381796822,0.009220395615785833,0.4357917595664091,0.16460158653166498,0.27119017303474413,3,unresolved,unresolved,basal cell,0.4718010254172575,44,0.31676000659709835,lung multiciliated epithelial cell,lung multiciliated epithelial cell,0.9470456921642318,1.8939286541819795,gain
ENSG00000159216,RUNX1,protein_coding,60,Lung Cancer,1.052811420771613,2.6775034712312732e-06,0.41577031467865516,0.1446204293810944,0.2711498852975608,5,unresolved,unresolved,pericyte,0.4226224591541113,10,0.9299681752850548,macrophage,macrophage,0.9465301035906224,2.561506464532918,gain
ENSG00000175197,DDIT3,protein_coding,31,Lung Cancer,1.860843397882291,0.043481031190263024,0.43786144850453645,0.16681230019666324,0.2710491483078732,3,basal cell,resolved,basal cell,0.9368114823755128,33,0.7211313345738223,unresolved,basal cell,0.4132281553398058,0.532808354671482,gain
ENSG00000157227,MMP14,protein_coding,14,Lung Cancer,1.4249724079640524,1.2216856428883782e-11,0.5375038717858056,0.26707008681555494,0.27043378497025067,5,unresolved,unresolved,adventitial cell,0.2762481434936593,15,0.5682730923694779,unresolved,basal cell,0.9969879518072288,3.133884473831772,gain
ENSG00000152952,PLOD2,protein_coding,14,Lung Cancer,1.1215097333904145,1.3561174540751487e-05,0.5544890252253882,0.2847878182040661,0.2697012070213221,5,unresolved,unresolved,adventitial cell,0.2762481434936593,15,0.7248995983935743,unresolved,basal cell,0.9969879518072288,3.133884473831772,gain
ENSG00000272168,CASC15,lncRNA,14,Lung Cancer,1.105394046708999,2.6532568280546813e-08,0.5909072696001605,0.32157948553695187,0.2693277840632086,5,unresolved,unresolved,adventitial cell,0.2762481434936593,44,0.5549032340993947,lung multiciliated epithelial cell,lung multiciliated epithelial cell,0.9470456921642318,3.133884473831772,gain
ENSG00000261857,MIA,protein_coding,43,Cystic Fibrosis,2.9313372572832126,0.0022753739868026828,0.47032342327884036,0.2011522339324811,0.26917118934635925,2,unresolved,unresolved,lung multiciliated epithelial cell,0.5897388630462579,44,0.20689308825108127,lung multiciliated epithelial cell,lung multiciliated epithelial cell,0.9470456921642318,1.904076530598897,gain
ENSG00000182492,BGN,protein_coding,14,Lung Cancer,1.5207935860936044,2.3557709044209357e-15,0.8188776856437949,0.549825850683119,0.269051834960676,5,unresolved,unresolved,adventitial cell,0.2762481434936593,60,0.5777391163427209,unresolved,pericyte,0.4226224591541113,3.133884473831772,gain
ENSG00000181458,TMEM45A,protein_coding,31,Lung Cancer,3.780037312102789,0.0019079615851053274,0.3558582190218048,0.08838025716101165,0.26747796186079315,3,basal cell,resolved,basal cell,0.9368114823755128,57,0.5,unresolved,respiratory tract goblet cell,0.5,0.532808354671482,gain
ENSG00000183049,CAMK1D,protein_coding,20,IPF / Pulmonary Fibrosis,1.0324401217645425,1.4648508171457584e-21,0.6317509085149055,0.3646012075669778,0.26714970094792767,9,unresolved,unresolved,respiratory tract goblet cell,0.3266546281280072,70,0.873015873015873,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,2.844452076992309,gain
ENSG00000182871,COL18A1,protein_coding,14,Lung Cancer,1.3841876177566197,1.594306352077353e-07,0.5159325472335815,0.24891563977837422,0.2670169074552073,5,unresolved,unresolved,adventitial cell,0.2762481434936593,33,0.8404672102437257,unresolved,basal cell,0.4132281553398058,3.133884473831772,gain
ENSG00000161016,RPL8,protein_coding,38,Lung Cancer,1.1544155534080955,0.049648260007339365,0.839007688465608,0.5725889384543625,0.2664187500112455,4,pulmonary alveolar type 1 cell,resolved,pulmonary alveolar type 1 cell,0.7562462616115246,15,1.0,unresolved,basal cell,0.9969879518072288,1.453044605741464,gain
ENSG00000136810,TXN,protein_coding,38,Lung Cancer,1.3710187950417143,0.010011742766558774,0.7075415513061104,0.4420345433457626,0.2655070079603478,4,pulmonary alveolar type 1 cell,resolved,pulmonary alveolar type 1 cell,0.7562462616115246,37,1.0,unresolved,endothelial cell of artery,0.96,1.453044605741464,gain
ENSG00000108821,COL1A1,protein_coding,14,Lung Cancer,1.9435251884763824,7.50053255791081e-09,0.8439942117689265,0.5786101912068834,0.26538402056204313,5,unresolved,unresolved,adventitial cell,0.2762481434936593,18,0.8395251765728621,unresolved,B cell,0.2673611111111111,3.133884473831772,gain
ENSG00000108821,COL1A1,protein_coding,14,IPF / Pulmonary Fibrosis,2.2193833970644214,2.8694611024656827e-48,0.6264324830811474,0.3610769238390742,0.2653555592420732,9,unresolved,unresolved,adventitial cell,0.2762481434936593,18,0.8395251765728621,unresolved,B cell,0.2673611111111111,3.133884473831772,gain
