cluster,diseaseArea,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,nCaseProfiles,nControlProfiles,nStudies
36,IPF / Pulmonary Fibrosis,13.973984576113516,-1.1597127328175403,0.3005217526078286,-3.858997635791539,0.00011385303905262414,0.005576901362927706,ENSG00000101955,34,42,4
36,IPF / Pulmonary Fibrosis,1.5678603932690145,1.3817126556892543,0.3870043962566182,3.570276382010545,0.0003566047705136818,0.012258028310405974,ENSG00000270069,34,42,4
36,IPF / Pulmonary Fibrosis,16.3406553319752,1.240865977594095,0.2825194749206303,4.392143153822221,1.1223875422030696e-05,0.0010190441575634718,ENSG00000241343,34,42,4
36,IPF / Pulmonary Fibrosis,5.753042654596712,2.0396884336051806,0.5121441032521341,3.9826455496667506,6.815236066697386e-05,0.0038152340571473557,ENSG00000198918,34,42,4
36,IPF / Pulmonary Fibrosis,4.872239505084359,-1.368460122134376,0.37768850715731905,-3.6232506316756137,0.000290923674904186,0.010783982021962346,ENSG00000185010,34,42,4
36,IPF / Pulmonary Fibrosis,39.42224606077034,1.7232910511780446,0.328438835234821,5.246916217888663,1.5466619072638135e-07,4.694811922695564e-05,ENSG00000198888,34,42,4
36,IPF / Pulmonary Fibrosis,33.3692929251562,1.602842924010745,0.3438708441683343,4.66117715762523,3.144059453332331e-06,0.0004033504153495179,ENSG00000198763,34,42,4
36,IPF / Pulmonary Fibrosis,170.06698916660494,1.5750374231152524,0.31035798703020484,5.074905396141667,3.8768883850664203e-07,8.764749972084776e-05,ENSG00000198804,34,42,4
36,IPF / Pulmonary Fibrosis,158.66817901881123,1.5942849927175122,0.33819297492569883,4.714128059779413,2.4274796859443765e-06,0.0003270356472935484,ENSG00000198712,34,42,4
36,IPF / Pulmonary Fibrosis,3.204582588102498,1.742704775026107,0.501824008485282,3.4727409321971865,0.0005151723796911448,0.016005490852279942,ENSG00000228253,34,42,4
36,IPF / Pulmonary Fibrosis,50.52375155117014,1.7465238913361432,0.3644653141451592,4.792016753178706,1.6511311171535625e-06,0.0002497000575898906,ENSG00000198899,34,42,4
36,IPF / Pulmonary Fibrosis,77.81156426198204,1.8191840115152274,0.3555135672227725,5.117059317106982,3.103360466784972e-07,7.576031066331352e-05,ENSG00000198938,34,42,4
36,IPF / Pulmonary Fibrosis,54.05122059917452,2.2334409795247026,0.3525694674013731,6.334754384678757,2.3771965666230913e-10,1.7466451773263165e-07,ENSG00000198840,34,42,4
36,IPF / Pulmonary Fibrosis,40.433119402893205,1.5538529510207781,0.3513956039482213,4.421947609935783,9.781517716701938e-06,0.000927350986109258,ENSG00000212907,34,42,4
36,IPF / Pulmonary Fibrosis,50.010860998547884,1.6232629747867213,0.3159068953052297,5.1384221076223175,2.770549902735559e-07,7.35125119778457e-05,ENSG00000198886,34,42,4
36,IPF / Pulmonary Fibrosis,28.76885554586919,1.63607741346175,0.3514694783662555,4.654962988725991,3.2403890967548916e-06,0.0004033504153495179,ENSG00000198786,34,42,4
36,IPF / Pulmonary Fibrosis,90.07301879901308,1.6088122513274574,0.33577523627229394,4.79133681562748,1.6567373674729043e-06,0.0002497000575898906,ENSG00000198727,34,42,4
44,IPF / Pulmonary Fibrosis,14.153890826362563,1.2326305045859163,0.3519561963115122,3.5022270313858317,0.00046138628723884284,0.02481986821646599,ENSG00000174950,17,7,2
44,IPF / Pulmonary Fibrosis,21.8987531887333,1.1622362239512567,0.37485362470730155,3.100506830789672,0.0019318975776861332,0.04239575246381792,ENSG00000163879,17,7,2
44,IPF / Pulmonary Fibrosis,61.19777158315074,1.1526644458424775,0.35898856195433,3.210866774048132,0.0013233527151974257,0.03457731594422988,ENSG00000117472,17,7,2
44,IPF / Pulmonary Fibrosis,5.9238768945122615,1.47263860913633,0.4687873473145044,3.141378745762847,0.001681544214765455,0.039942134659818405,ENSG00000265241,17,7,2
44,IPF / Pulmonary Fibrosis,9.155067606764636,1.2786556240807563,0.42219245630895086,3.028608410627463,0.0024568291005852743,0.04831763897817706,ENSG00000143252,17,7,2
44,IPF / Pulmonary Fibrosis,13.406199550224956,-1.4231714002406124,0.4635469653628782,-3.0701773640703527,0.0021393168530704342,0.04518431965334477,ENSG00000285280,17,7,2
44,IPF / Pulmonary Fibrosis,39.36332425058939,1.0591775218424622,0.2893769923559989,3.660199496922807,0.0002520189573903912,0.01772856434873175,ENSG00000188010,17,7,2
44,IPF / Pulmonary Fibrosis,7.82116748582153,1.4115030154353365,0.4019446310161773,3.5116852086488675,0.00044527508030320264,0.024791692966399652,ENSG00000284308,17,7,2
44,IPF / Pulmonary Fibrosis,23.898789022056445,1.0208716542454725,0.2821749911260658,3.617867232569109,0.00029704069482010834,0.020121756697258453,ENSG00000118640,17,7,2
44,IPF / Pulmonary Fibrosis,6.070473769576153,1.552121725659248,0.4915067756579517,3.157884697686034,0.0015891840072430926,0.03875490065663489,ENSG00000152076,17,7,2
44,IPF / Pulmonary Fibrosis,18.812601176807224,1.2080187782218148,0.3694419835907428,3.2698470446716286,0.001076056517524916,0.032264055254968386,ENSG00000231621,17,7,2
44,IPF / Pulmonary Fibrosis,12.684631913950568,-1.1252402804647321,0.2761501480307853,-4.074740819401226,4.6065622126224296e-05,0.013964243070035591,ENSG00000116117,17,7,2
44,IPF / Pulmonary Fibrosis,10.486330009173988,1.3878074444855177,0.39350268804838195,3.526805500029733,0.00042060561919150563,0.024791692966399652,ENSG00000115461,17,7,2
44,IPF / Pulmonary Fibrosis,22.350653751718927,1.135267224815063,0.2954701361035809,3.8422401660825725,0.0001219164515738195,0.014865679328567725,ENSG00000088727,17,7,2
44,IPF / Pulmonary Fibrosis,7.381621571522338,-2.4690788145322102,0.6510450571842872,-3.792485308483502,0.00014914707681519803,0.015518781433235982,ENSG00000144724,17,7,2
44,IPF / Pulmonary Fibrosis,9.427078721847236,1.3103529882404394,0.38539702001058507,3.4000080960782992,0.00067383857934263,0.029344065752801678,ENSG00000047457,17,7,2
44,IPF / Pulmonary Fibrosis,12.886986912738458,1.3553342075881813,0.44977229263052537,3.0133786135677956,0.002583563734417008,0.04871482546648153,ENSG00000145113,17,7,2
44,IPF / Pulmonary Fibrosis,34.06756497239187,1.9758718152826447,0.6120284270602196,3.2283987604520723,0.001244853133003347,0.0344975209130776,ENSG00000228716,17,7,2
44,IPF / Pulmonary Fibrosis,11.728127433780903,1.450205970217002,0.4477515119539815,3.2388633684078987,0.0012000704718839338,0.03376813681654946,ENSG00000131435,17,7,2
44,IPF / Pulmonary Fibrosis,96.35511730812452,1.4260123974563481,0.3752344884083259,3.800323375138635,0.00014450738706224363,0.015518781433235982,ENSG00000019582,17,7,2
44,IPF / Pulmonary Fibrosis,15.567772005457984,1.6945690128195003,0.43842118456105017,3.8651622514913657,0.0001110153755190924,0.01450336584460143,ENSG00000196126,17,7,2
44,IPF / Pulmonary Fibrosis,37.77622246647326,1.3186993856785953,0.32417373645808495,4.067878539719706,4.744309825895434e-05,0.013964243070035591,ENSG00000146425,17,7,2
44,IPF / Pulmonary Fibrosis,10.037850579155142,-1.1319486512967274,0.34132085162317355,-3.3163770859989126,0.0009119269164081227,0.030219911384018125,ENSG00000070882,17,7,2
44,IPF / Pulmonary Fibrosis,19.04388496799774,1.3559485713980888,0.3410488464026725,3.9758192578582587,7.013738081817713e-05,0.01450336584460143,ENSG00000127922,17,7,2
44,IPF / Pulmonary Fibrosis,8.208731934518989,2.09033092137102,0.5601673985315119,3.7316183106172502,0.00019025361997804266,0.015518781433235982,ENSG00000227053,17,7,2
44,IPF / Pulmonary Fibrosis,15.598222936250542,1.1098473631870667,0.35624686337550593,3.1153884490969395,0.0018370281649223443,0.04152252318642193,ENSG00000090266,17,7,2
44,IPF / Pulmonary Fibrosis,11.56562138492545,2.1246520165032283,0.6988310273946237,3.040294338996852,0.0023634704559499595,0.04750315894431292,ENSG00000159763,17,7,2
44,IPF / Pulmonary Fibrosis,89.55809353928817,-4.865919634189149,0.9232388399021356,-5.2704884412195465,1.3606119463359743e-07,0.00011414344846589949,ENSG00000168484,17,7,2
44,IPF / Pulmonary Fibrosis,10.426912309318945,1.0429965774225902,0.33482067262140097,3.1150901443948786,0.0018388870301258482,0.04152252318642193,ENSG00000086061,17,7,2
44,IPF / Pulmonary Fibrosis,28.741464416519317,1.3574461740792583,0.3643943783060043,3.7252116248053846,0.00019515143409755474,0.015518781433235982,ENSG00000148180,17,7,2
44,IPF / Pulmonary Fibrosis,6.392385814818731,1.5363274447326554,0.5118964585812213,3.0012464805690584,0.0026887682719993512,0.049624787732927826,ENSG00000171159,17,7,2
44,IPF / Pulmonary Fibrosis,11.73073870280885,1.0347209383891798,0.3343154520315922,3.09504371425644,0.0019678389195648778,0.04239575246381792,ENSG00000169813,17,7,2
44,IPF / Pulmonary Fibrosis,10.03620215581068,1.1556682571646566,0.38123084896292336,3.031413277043199,0.0024341183214076747,0.04831763897817706,ENSG00000166228,17,7,2
44,IPF / Pulmonary Fibrosis,9.664228526824461,-3.9635190855931435,0.7605192216701708,-5.211596199881559,1.8722271481558145e-07,0.00011414344846589949,ENSG00000185303,17,7,2
44,IPF / Pulmonary Fibrosis,42.663919545699095,1.1787701408434146,0.3434380422436587,3.4322643267547908,0.0005985638598970663,0.027369332493793357,ENSG00000085063,17,7,2
44,IPF / Pulmonary Fibrosis,8.916482311132311,1.2170866009945671,0.375523394869208,3.2410406851441818,0.0011909418522028947,0.03376813681654946,ENSG00000166352,17,7,2
44,IPF / Pulmonary Fibrosis,14.361313494475608,1.3278681250966613,0.3399469703455745,3.9061037189030148,9.379626468674945e-05,0.01450336584460143,ENSG00000168000,17,7,2
44,IPF / Pulmonary Fibrosis,11.4131811383974,1.5772287471731787,0.47007635203231496,3.355260779135628,0.0007929020060705612,0.02986301580799712,ENSG00000175315,17,7,2
44,IPF / Pulmonary Fibrosis,13.649849448957278,1.3576121099968774,0.4343355058550427,3.1257221472701184,0.0017736904894180645,0.041064302596780254,ENSG00000175567,17,7,2
44,IPF / Pulmonary Fibrosis,7.490281246659482,-1.8445177477833157,0.5634342270001618,-3.2737055354338387,0.0010614716282287275,0.032264055254968386,ENSG00000150672,17,7,2
44,IPF / Pulmonary Fibrosis,6.376480573680245,-3.2732268635524093,0.8262704998785015,-3.961447085468644,7.449689274846292e-05,0.01450336584460143,ENSG00000188906,17,7,2
44,IPF / Pulmonary Fibrosis,6.105141719853353,1.8177424766495653,0.5492205971723374,3.3096764506069394,0.0009340387243553058,0.030219911384018125,ENSG00000184752,17,7,2
44,IPF / Pulmonary Fibrosis,16.740391927345858,1.0547847241627035,0.3113382261428001,3.3879062562619926,0.0007042833105925744,0.02986301580799712,ENSG00000166598,17,7,2
44,IPF / Pulmonary Fibrosis,17.20390098103609,1.1052046318974853,0.3148305560904561,3.5104744775152685,0.0004473077462499664,0.024791692966399652,ENSG00000120694,17,7,2
44,IPF / Pulmonary Fibrosis,15.905566946462516,1.1734786848701706,0.354768256616239,3.3077330425860207,0.0009405442055700457,0.030219911384018125,ENSG00000102738,17,7,2
44,IPF / Pulmonary Fibrosis,9.630490342326864,-1.2344242968604093,0.38429982895348913,-3.212138553956548,0.0013175081786839429,0.03457731594422988,ENSG00000187720,17,7,2
44,IPF / Pulmonary Fibrosis,23.4311833384681,1.0240199763537183,0.26262231565261934,3.8992115875949738,9.650641495658041e-05,0.01450336584460143,ENSG00000140391,17,7,2
44,IPF / Pulmonary Fibrosis,14.237307514710912,1.6188102650732201,0.418299655981267,3.8699775195266146,0.00010884538952714092,0.01450336584460143,ENSG00000140990,17,7,2
44,IPF / Pulmonary Fibrosis,30.700756194228187,1.4422631084171114,0.3710057441713802,3.887441450908859,0.00010130641290583009,0.01450336584460143,ENSG00000267795,17,7,2
44,IPF / Pulmonary Fibrosis,8.079748372063287,2.1507588589232065,0.5323620878295062,4.040030099987147,5.34443419848273e-05,0.013964243070035591,ENSG00000069764,17,7,2
44,IPF / Pulmonary Fibrosis,11.577943412818222,1.1186512401150923,0.34274869237199607,3.263765158003826,0.0010994225353271904,0.03232378233977209,ENSG00000149932,17,7,2
44,IPF / Pulmonary Fibrosis,10.19278785301372,1.471474713246145,0.3638022588176465,4.044710217106465,5.238788291850699e-05,0.013964243070035591,ENSG00000069329,17,7,2
44,IPF / Pulmonary Fibrosis,8.418115738820303,1.2611812544157182,0.4184640791612945,3.0138339638217864,0.00257968943753184,0.04871482546648153,ENSG00000179029,17,7,2
44,IPF / Pulmonary Fibrosis,7.599847037490195,-2.225536082875847,0.626139297728631,-3.554378539965711,0.000378873466828241,0.023895157614788026,ENSG00000108602,17,7,2
44,IPF / Pulmonary Fibrosis,10.545090926252078,1.4781365521561154,0.3999873914335616,3.695457866455362,0.0002194908788003573,0.016727034055243895,ENSG00000275718,17,7,2
44,IPF / Pulmonary Fibrosis,8.04711806120566,-1.3677912291453977,0.44669974441082133,-3.0619924149485658,0.002198690240102616,0.04518431965334477,ENSG00000170921,17,7,2
44,IPF / Pulmonary Fibrosis,9.693918665516527,1.221490965536694,0.3802310544500931,3.212496589220646,0.0013158671093021958,0.03457731594422988,ENSG00000099795,17,7,2
44,IPF / Pulmonary Fibrosis,47.408976989016246,1.004686225740001,0.2675660329401051,3.7549094505762657,0.00017340415669824422,0.015518781433235982,ENSG00000205155,17,7,2
44,IPF / Pulmonary Fibrosis,29.359603508333212,1.1788424676524538,0.3391314920905987,3.4760631057452107,0.0005088325394163154,0.025805451334254728,ENSG00000105258,17,7,2
44,IPF / Pulmonary Fibrosis,9.92905751281611,1.2570006358040613,0.40618162638927,3.094676258446502,0.0019702782719652943,0.04239575246381792,ENSG00000130724,17,7,2
44,IPF / Pulmonary Fibrosis,19.351943269364188,-1.0221915902222536,0.3109471780888748,-3.287348020023167,0.0010113576263654298,0.031352086417328326,ENSG00000172264,17,7,2
44,IPF / Pulmonary Fibrosis,10.339204893774221,1.3102649115950777,0.39372042290685866,3.3279068988124183,0.0008750110327814575,0.030219911384018125,ENSG00000154723,17,7,2
44,IPF / Pulmonary Fibrosis,14.78180529220626,1.7887275366956317,0.47919138847831283,3.7328040104722913,0.00018935993522792389,0.015518781433235982,ENSG00000102109,17,7,2
44,IPF / Pulmonary Fibrosis,13.288927342456128,1.1973146984453058,0.3556699686138766,3.366364338016792,0.000761660361661637,0.02986301580799712,ENSG00000131174,17,7,2
44,IPF / Pulmonary Fibrosis,10.362176991379938,1.2860815805824564,0.3898191776319501,3.2991747312050337,0.0009696953242653028,0.03057884048415929,ENSG00000000003,17,7,2
44,IPF / Pulmonary Fibrosis,18.732743644467686,1.006522347078613,0.32920334053256234,3.05744876540539,0.0022322979878291282,0.04536525577488306,ENSG00000125356,17,7,2
5,Lung Cancer,34.874977429516605,-1.0080379375142892,0.2127377404148232,-4.738406714054065,2.154051495165116e-06,0.04150857231183179,ENSG00000124831,8,9,3
9,IPF / Pulmonary Fibrosis,3.0640199078583112,2.5805270967210356,0.791399427336284,3.2607138792185526,0.0011113211871921548,0.04866216677890031,ENSG00000184292,39,24,3
9,IPF / Pulmonary Fibrosis,5.064413134125554,1.025040000662608,0.26804016240553263,3.8242030278722514,0.00013119577376014907,0.013860737089545166,ENSG00000162599,39,24,3
9,IPF / Pulmonary Fibrosis,2.3425720141931903,2.3616456694333556,0.650175332744318,3.6323212378192062,0.00028088315082187414,0.023200245854275884,ENSG00000143387,39,24,3
9,IPF / Pulmonary Fibrosis,2.247272039895317,2.3291468352146745,0.6878635737490598,3.3860592770164226,0.0007090406603918362,0.03976225387618429,ENSG00000196754,39,24,3
9,IPF / Pulmonary Fibrosis,3.2064020068410435,1.2891020945678593,0.332471129271493,3.877335446817668,0.00010560670732557857,0.012763627338456712,ENSG00000066294,39,24,3
9,IPF / Pulmonary Fibrosis,2.6988145336409533,2.25427878296101,0.5207557257270082,4.328860292057073,1.4988297250792588e-05,0.0034221494401541794,ENSG00000117091,39,24,3
9,IPF / Pulmonary Fibrosis,2.198146522160562,2.5232436146932065,0.7311114256392088,3.451243580945464,0.0005580097123602677,0.034634525156497,ENSG00000163435,39,24,3
9,IPF / Pulmonary Fibrosis,7.508454205584725,3.0904135623064053,0.9314251662678185,3.3179408010732225,0.0009068370190489438,0.04358954182541277,ENSG00000133063,39,24,3
9,IPF / Pulmonary Fibrosis,1.8740130899475513,1.9010694006974342,0.40862671306998144,4.652337548896019,3.281932683622644e-06,0.0012341997439058567,ENSG00000058668,39,24,3
9,IPF / Pulmonary Fibrosis,2.259350546822318,1.0525900553928762,0.3031212293033945,3.4725052343309715,0.000515624957259242,0.03292028302669212,ENSG00000143891,39,24,3
9,IPF / Pulmonary Fibrosis,148.4071528828286,1.269059744463101,0.2881617700761605,4.403983721115023,1.0628092189837316e-05,0.0030670072400672127,ENSG00000115414,39,24,3
9,IPF / Pulmonary Fibrosis,2.5264284480610533,-1.2513634796820934,0.3591297612811606,-3.4844326886693424,0.0004931814942290368,0.032504219511404454,ENSG00000135917,39,24,3
9,IPF / Pulmonary Fibrosis,8.279738101523629,-1.0845161213541599,0.3073281768941057,-3.5288535282199183,0.00041736406514722836,0.02900226596180686,ENSG00000184897,39,24,3
9,IPF / Pulmonary Fibrosis,8.3167205287792,-1.0067374893182919,0.30316069483128893,-3.3208047958807736,0.0008975829171782069,0.04358954182541277,ENSG00000196428,39,24,3
9,IPF / Pulmonary Fibrosis,2.9650743706947567,1.6844991408505705,0.3645537426829279,4.620715531415269,3.824188289111678e-06,0.0012867387227521556,ENSG00000174776,39,24,3
9,IPF / Pulmonary Fibrosis,9.835716867639327,3.7366954543965547,0.9823687668665154,3.8037604415250086,0.00014251600773875067,0.0144619815472037,ENSG00000163736,39,24,3
9,IPF / Pulmonary Fibrosis,60.20724200088762,5.152948595456459,0.7580794963771588,6.79737233374898,1.0654448955292059e-11,3.774841201791196e-08,ENSG00000118785,39,24,3
9,IPF / Pulmonary Fibrosis,13.08470780221072,1.0332297484605495,0.28003498361371415,3.6896452547721936,0.00022456697846658823,0.01998657534222372,ENSG00000079215,39,24,3
9,IPF / Pulmonary Fibrosis,2.029524632923485,-1.0748852399315985,0.25732532849809914,-4.177145119002689,2.9519070690445606e-05,0.0055422884374999575,ENSG00000224032,39,24,3
9,IPF / Pulmonary Fibrosis,4.351596025327792,1.0296305698191668,0.293155784129162,3.512230102768568,0.00044436308733584296,0.029840661990184085,ENSG00000145860,39,24,3
9,IPF / Pulmonary Fibrosis,207.07504285021304,3.434829027216212,0.688329287270613,4.99009571543311,6.034938154737433e-07,0.0003215113301936368,ENSG00000161055,39,24,3
9,IPF / Pulmonary Fibrosis,4.399249120415306,1.3896598061799141,0.3827919309153164,3.6303268014480263,0.0002830625960634317,0.023200245854275884,ENSG00000146070,39,24,3
9,IPF / Pulmonary Fibrosis,1.7096970712935093,1.2784950363455365,0.3501394599226146,3.651388040148633,0.00026082680122091007,0.022533320813584837,ENSG00000188820,39,24,3
9,IPF / Pulmonary Fibrosis,2.0458375824666013,1.853507949459878,0.5517487617636839,3.3593332290136475,0.0007813079310740114,0.04223388440593991,ENSG00000129422,39,24,3
9,IPF / Pulmonary Fibrosis,5.96020044901645,2.405881305437593,0.7378321064212428,3.26074358177093,0.001111204788537125,0.04866216677890031,ENSG00000120885,39,24,3
9,IPF / Pulmonary Fibrosis,2.2877340001129656,-1.5899738511522288,0.4523198243494437,-3.5151540250066073,0.00043949900556832807,0.029840661990184085,ENSG00000253859,39,24,3
9,IPF / Pulmonary Fibrosis,2.677541035461752,1.1600691046259568,0.34731339341141787,3.340121995386947,0.0008374159502359486,0.04246444333895104,ENSG00000148120,39,24,3
9,IPF / Pulmonary Fibrosis,1.6946676519056754,-1.0016696780344,0.29402291556098814,-3.4067741833089444,0.0006573548886156231,0.038134089125572854,ENSG00000160408,39,24,3
9,IPF / Pulmonary Fibrosis,4.124684180547166,-2.440740756813576,0.7474072806209593,-3.2656100898371836,0.0010922853749902614,0.04849291946050515,ENSG00000187134,39,24,3
9,IPF / Pulmonary Fibrosis,4.706371682209382,-3.232067890684382,0.4765286701992887,-6.7825255704608525,1.1809295172192073e-11,3.774841201791196e-08,ENSG00000151632,39,24,3
9,IPF / Pulmonary Fibrosis,10.492017739994527,-1.314204693716744,0.34210576333568926,-3.841515795883241,0.00012227686565773573,0.013458232526860786,ENSG00000196139,39,24,3
9,IPF / Pulmonary Fibrosis,7.770183993096739,1.1477015255613714,0.2632106964070299,4.360390900628757,1.2983030176927601e-05,0.0033200204768439262,ENSG00000150347,39,24,3
9,IPF / Pulmonary Fibrosis,25.021993381370304,1.0785429663113004,0.18195409624687858,5.927555293110378,3.074778319045349e-09,6.552352597885639e-06,ENSG00000107798,39,24,3
9,IPF / Pulmonary Fibrosis,47.60470760560674,-1.008369466899939,0.2572497065874607,-3.9198080350661546,8.861952788344064e-05,0.011562135546098695,ENSG00000110651,39,24,3
9,IPF / Pulmonary Fibrosis,3.596997963276082,-3.1592468039663673,0.7186888594842079,-4.395847747290407,1.1034125844133567e-05,0.0030670072400672127,ENSG00000255823,39,24,3
9,IPF / Pulmonary Fibrosis,29.2787293391965,-1.1925432986144349,0.30961832997762967,-3.851656000794907,0.00011732175399763776,0.013393535237623183,ENSG00000149131,39,24,3
9,IPF / Pulmonary Fibrosis,5.985020919059984,-1.108407543183687,0.3230618126802466,-3.430945718987665,0.0006014809443680445,0.03627611016363121,ENSG00000173511,39,24,3
9,IPF / Pulmonary Fibrosis,8.137250536950583,1.0744608980913268,0.2316269187365053,4.638756600279326,3.5051155645097358e-06,0.0012449002113283745,ENSG00000137478,39,24,3
9,IPF / Pulmonary Fibrosis,6.747378937576303,1.352245484146674,0.4124472137981877,3.2785904205630874,0.0010432693532176486,0.04696916179662273,ENSG00000057294,39,24,3
9,IPF / Pulmonary Fibrosis,1.838431338132946,1.4396017973823492,0.43166107525411546,3.335028057683605,0.0008529079307982709,0.04246444333895104,ENSG00000196935,39,24,3
9,IPF / Pulmonary Fibrosis,4.8613484949223835,1.1933732749640131,0.31069633623317894,3.840963461083047,0.00012255235736954856,0.013458232526860786,ENSG00000102804,39,24,3
9,IPF / Pulmonary Fibrosis,3.548257851246707,-1.411077031860253,0.41443691630054896,-3.4048053548321997,0.0006621122935927713,0.038134089125572854,ENSG00000285534,39,24,3
9,IPF / Pulmonary Fibrosis,10.169826856306422,1.4056398308026095,0.3167284917247896,4.437996162416585,9.080023772826174e-06,0.002902429598983886,ENSG00000100600,39,24,3
9,IPF / Pulmonary Fibrosis,2.096345179259783,2.3237210141322455,0.532835549155969,4.361047264607447,1.2944139899895725e-05,0.0033200204768439262,ENSG00000182809,39,24,3
9,IPF / Pulmonary Fibrosis,3.270847319283512,1.2333026154194784,0.32136700354686487,3.8376765561111075,0.00012420392915451063,0.013458232526860786,ENSG00000259225,39,24,3
9,IPF / Pulmonary Fibrosis,2.060549356446599,-1.0867029823182828,0.30254421510494656,-3.5918815434673816,0.00032829908022106,0.025206961820045958,ENSG00000103876,39,24,3
9,IPF / Pulmonary Fibrosis,9.512908086044366,-1.6778832007597793,0.3190473671694546,-5.259041049753,1.4480856437283994e-07,0.00010286235022617398,ENSG00000159723,39,24,3
9,IPF / Pulmonary Fibrosis,3.6398789156568307,-1.2562792460481627,0.35791391245262405,-3.5100039488251316,0.00044810003927071363,0.029840661990184085,ENSG00000141574,39,24,3
9,IPF / Pulmonary Fibrosis,2.531142359292854,-1.2634462536411437,0.3643636395997249,-3.467542082489665,0.0005252414936215543,0.03292028302669212,ENSG00000134769,39,24,3
9,IPF / Pulmonary Fibrosis,1.8816922595299042,-1.2444420484157666,0.34426867137432093,-3.6147409040966534,0.00030064814280023684,0.024025544711523926,ENSG00000108106,39,24,3
9,IPF / Pulmonary Fibrosis,2.7491623388884725,-1.0662945363176777,0.3212650016580217,-3.3190497900942253,0.0009032432276887544,0.04358954182541277,ENSG00000130725,39,24,3
9,IPF / Pulmonary Fibrosis,13.410972600218454,3.644993273359918,0.9179320241459165,3.9708749422391896,7.160916288499568e-05,0.010435096692561527,ENSG00000125999,39,24,3
9,IPF / Pulmonary Fibrosis,19.91050924518385,-1.0536326230620099,0.2730707526160408,-3.8584601718350306,0.0001141036574409702,0.01326299421854768,ENSG00000100292,39,24,3
9,IPF / Pulmonary Fibrosis,1.5630910111825251,-1.1775720122150832,0.31061446526607994,-3.791104870812588,0.00014997860556037072,0.014527473111325,ENSG00000073169,39,24,3
