cluster,gene,score,log2FoldChange,pValue,adjustedPValue,fractionInCluster,fractionOutsideCluster,rankWithinCluster,detectionDifference,topSourceLabel,isSharedCandidate,isDiseaseAssociatedCandidate,isUnexpectedConvergenceCandidate,isAnyCandidate
1,ENSG00000100351,30.818516,,2.9234577371836375e-193,7.174129416401564e-193,1.0,1.0,87,0.0,"CD4-positive, alpha-beta T cell",True,True,False,True
1,ENSG00000120875,30.59827,,9.732510705013579e-191,2.3737830987838e-190,1.0,1.0,88,0.0,"CD4-positive, alpha-beta T cell",True,True,False,True
1,ENSG00000168209,30.57558,,3.514469999813297e-191,8.582344321888394e-191,1.0,1.0,89,0.0,"CD4-positive, alpha-beta T cell",True,True,False,True
1,ENSG00000227240,30.317564,,2.684467917976705e-187,6.492062679508357e-187,1.0,1.0,90,0.0,"CD4-positive, alpha-beta T cell",True,True,False,True
1,ENSG00000184613,30.165373,,1.0792406440555619e-185,2.600579865194125e-185,1.0,1.0,91,0.0,"CD4-positive, alpha-beta T cell",True,True,False,True
1,ENSG00000124813,29.998947,,4.919059319080715e-184,1.181046655241468e-183,1.0,1.0,92,0.0,"CD4-positive, alpha-beta T cell",True,True,False,True
1,ENSG00000171310,29.96111,3.1970506,1.3987887767022895e-184,3.362473020918965e-184,1.0,1.0,93,0.0,"CD4-positive, alpha-beta T cell",True,True,False,True
1,ENSG00000101096,29.719864,,2.5743808963520856e-181,6.144107151198295e-181,1.0,1.0,94,0.0,"CD4-positive, alpha-beta T cell",True,True,False,True
1,ENSG00000237499,29.590036,,2.5076907101386102e-179,5.9635926519348636e-179,1.0,1.0,95,0.0,"CD4-positive, alpha-beta T cell",True,True,False,True
1,ENSG00000112486,29.562525,,1.0125482873111022e-178,2.4022497919599102e-178,1.0,1.0,96,0.0,"CD4-positive, alpha-beta T cell",True,True,False,True
1,ENSG00000056558,29.420576,,1.680220690600768e-177,3.9721529328623355e-177,1.0,1.0,97,0.0,"CD4-positive, alpha-beta T cell",True,True,False,True
1,ENSG00000148516,28.905907,5.06701,1.0842116167249315e-172,2.5302488138271448e-172,1.0,1.0,98,0.0,"CD4-positive, alpha-beta T cell",True,True,False,True
1,ENSG00000172215,28.61062,,2.4562045461128686e-168,5.659457479522739e-168,1.0,1.0,99,0.0,"CD4-positive, alpha-beta T cell",True,True,False,True
1,ENSG00000138795,28.564732,,7.163257371225959e-168,1.6448352172734693e-167,1.0,1.0,100,0.0,"CD4-positive, alpha-beta T cell",True,True,False,True
3,ENSG00000164104,24.764992,,1.0778499027606183e-51,6.632922478526882e-51,1.0,1.0,1,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000081237,21.364563,5.0124803,5.355799792041287e-45,2.950853879912555e-44,1.0,1.0,2,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000148773,18.785154,,3.058520755097263e-39,1.5141191856917142e-38,1.0,1.0,3,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000117632,18.620104,,6.978065818211927e-39,3.4459584287466305e-38,1.0,1.0,4,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000131747,18.066315,,1.2798752602853158e-37,6.133659301429514e-37,1.0,1.0,5,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000167286,16.415096,,8.366917629454869e-34,3.6940033684127454e-33,1.0,1.0,6,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000137804,16.129538,,4.170268871296976e-33,1.8171106193015147e-32,1.0,1.0,7,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000123416,16.050976,,5.949172438853485e-33,2.5809858736891475e-32,1.0,1.0,8,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000116824,15.99693,,8.189442957823257e-33,3.529932309406576e-32,1.0,1.0,9,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000117724,15.922377,,1.3020632107332034e-32,5.576287840399157e-32,1.0,1.0,10,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000075884,15.461755,5.3171034,1.488794068348956e-31,6.242323137731472e-31,1.0,1.0,11,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000171848,14.848828,,5.08927789469362e-30,2.0562738968459072e-29,1.0,1.0,12,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000066279,14.561275,,2.57043048779415e-29,1.02817219511766e-28,1.0,1.0,13,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000141293,14.280659,6.5248175,1.1759401962815704e-28,4.6115301814963545e-28,1.0,1.0,14,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000197061,13.973103,,7.114377979299904e-28,2.7154114424808794e-27,1.0,1.0,15,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000008517,13.583327,,6.3669657603880545e-27,2.3581354668103906e-26,1.0,1.0,16,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000160654,13.259484,,4.162970914028831e-26,1.5110602228779789e-25,1.0,1.0,17,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000211772,13.180699,,6.498866275315798e-26,2.341933792906594e-25,1.0,1.0,18,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000198851,13.1194515,,9.13430849331562e-26,3.279823516450851e-25,1.0,1.0,19,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000164611,12.872292,,3.924748658287692e-25,1.3942268768339935e-24,1.0,1.0,20,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000153283,12.648327,8.340991,1.3840324714460661e-24,4.822412792495004e-24,1.0,1.0,21,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000277734,11.858322,10.070711,1.3703558045254167e-22,4.567852681751389e-22,1.0,1.0,22,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000166803,11.842817,,1.525720078888833e-22,5.068837471391471e-22,1.0,1.0,23,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000127152,11.473798,7.8642955,1.2715355373407642e-21,4.141809567885226e-21,1.0,1.0,24,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000089685,11.456341,,1.4426773282674692e-21,4.684017299569705e-21,1.0,1.0,25,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000088325,11.316975,,3.240534417133076e-21,1.040299973397456e-20,1.0,1.0,26,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000187837,11.271803,,4.172677148470279e-21,1.3331236896071179e-20,1.0,1.0,27,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000198821,11.079162,6.3138742,1.2476546522528348e-20,3.954531385904389e-20,1.0,1.0,28,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000152495,10.936442,,2.904454397090341e-20,9.09062409104958e-20,1.0,1.0,29,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000134242,10.909606,6.4671593,3.391213328911475e-20,1.0548097446069906e-19,1.0,1.0,30,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000124575,10.892976,,3.791554349959873e-20,1.1720415301266996e-19,1.0,1.0,31,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000020633,10.828068,5.9920545,5.423838745993746e-20,1.6586662831785155e-19,1.0,1.0,32,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000172673,10.731936,7.6346483,9.553431295901887e-20,2.8949791805763295e-19,1.0,1.0,33,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000213145,10.690607,4.7266865,1.1597026029339618e-19,3.5036332414923314e-19,1.0,1.0,34,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000010810,10.689175,4.4102135,1.1944943591329946e-19,3.603301234187012e-19,1.0,1.0,35,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000080824,10.632827,,1.6100088076111945e-19,4.82761261652532e-19,1.0,1.0,36,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000186469,10.619175,5.425738,1.8137330552233572e-19,5.422221390802263e-19,1.0,1.0,37,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000168421,10.43523,5.88183,5.284351204874097e-19,1.5611081846009149e-18,1.0,1.0,38,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000082074,10.4307785,5.9429955,5.373544848934241e-19,1.5851164746118705e-18,1.0,1.0,39,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000126787,10.337426,,9.525530374750015e-19,2.781176751751829e-18,1.0,1.0,40,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000156127,10.206575,12.0842495,2.0082189225275453e-18,5.787374416505895e-18,1.0,1.0,41,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000152270,10.173157,5.204657,2.406399947365034e-18,6.924891934863407e-18,1.0,1.0,42,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000175063,10.029307,,5.640923727247471e-18,1.6093933601276667e-17,1.0,1.0,43,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000115232,9.888375,6.600556,1.2517711691279902e-17,3.546093963535383e-17,1.0,1.0,44,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000123975,9.872394,,1.3765714550228682e-17,3.888619929443131e-17,1.0,1.0,45,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000271503,9.863958,8.391117,1.4409159216775312e-17,4.064642938441555e-17,1.0,1.0,46,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000135842,9.8227215,4.7034287,1.7996978413388388e-17,5.062441185200671e-17,1.0,1.0,47,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000184357,9.789837,,2.2415565175225664e-17,6.296507071692603e-17,1.0,1.0,48,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000185811,9.763485,5.2554526,2.5403215389426937e-17,7.125726616950053e-17,1.0,1.0,49,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000234663,9.758603,8.613457,2.6577979908409467e-17,7.434399974380271e-17,1.0,1.0,50,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000138778,9.632551,,5.521050790324531e-17,1.5209506309433969e-16,1.0,1.0,51,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000139734,9.629027,,5.621362460816403e-17,1.5464545971984605e-16,1.0,1.0,52,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000170312,9.4432125,,1.6317858449159744e-16,4.446282956174317e-16,1.0,1.0,53,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000161405,9.319916,10.693272,3.2724478595425333e-16,8.868422383584102e-16,1.0,1.0,54,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000235162,9.214278,,5.926140288633578e-16,1.5973423958581073e-15,1.0,1.0,55,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000110848,9.168971,4.782584,7.59339660166976e-16,2.035763163986531e-15,1.0,1.0,56,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000026025,9.1496725,3.8340476,8.148423573277776e-16,2.1816395109177444e-15,1.0,1.0,57,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000168298,9.1313095,,9.612882682648983e-16,2.566857859185309e-15,1.0,1.0,58,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000163599,9.045114,9.256557,1.5706082620720248e-15,4.166069660668501e-15,1.0,1.0,59,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000145649,8.939904,7.6652117,2.837673357114781e-15,7.507072373319526e-15,1.0,1.0,60,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000105939,8.8092,4.415831,5.825053637940989e-15,1.52888546927585e-14,1.0,1.0,61,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000188312,8.789277,,6.629403721126332e-15,1.7377205035717775e-14,1.0,1.0,62,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000182481,8.686329,,1.1840883559665037e-14,3.091614506439958e-14,1.0,1.0,63,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000168675,8.6626215,3.7759693,1.3316828167216694e-14,3.467924001879347e-14,1.0,1.0,64,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000163600,8.55705,7.1701913,2.4443973513080483e-14,6.29188507415199e-14,1.0,1.0,65,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000205045,8.521608,7.5787387,2.9812549118628376e-14,7.654056256387261e-14,1.0,1.0,66,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000113263,8.482561,6.1049786,3.68587461453244e-14,9.426789295479387e-14,1.0,1.0,67,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000101445,8.47816,4.7785535,3.7646834188952096e-14,9.616049601264903e-14,1.0,1.0,68,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000120875,8.468577,,4.012292976003279e-14,1.0222402486632558e-13,1.0,1.0,69,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000138378,8.460343,4.5195923,4.1512641468446036e-14,1.0563013096296702e-13,1.0,1.0,70,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000135127,8.417256,7.4936657,5.331144678866812e-14,1.3530824058037594e-13,1.0,1.0,71,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000155307,8.307433,3.3166199,9.617818522471067e-14,2.431812521484467e-13,1.0,1.0,72,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000211751,8.145481,9.632666,2.4011613896732994e-13,6.010416494801751e-13,1.0,1.0,73,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000175779,8.078867,7.8466325,3.4734662160747296e-13,8.62972972937821e-13,1.0,1.0,74,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000286522,8.057174,,3.932009898170693e-13,9.756848382557552e-13,1.0,1.0,75,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000072571,8.042645,,4.2548101329903506e-13,1.0531708249976115e-12,1.0,1.0,76,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000135905,7.98194,4.075442,5.850226437352844e-13,1.4445003549019367e-12,1.0,1.0,77,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000196154,7.9687376,4.2768188,6.219490995396803e-13,1.5318943338415772e-12,1.0,1.0,78,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000090104,7.877826,4.3485465,1.0388510166858073e-12,2.539978035906619e-12,1.0,1.0,79,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000107742,7.77811,7.1985936,1.7920803779301092e-12,4.3391776705329524e-12,1.0,1.0,80,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000171310,7.729717,3.2136323,2.305720565597176e-12,5.569373346853083e-12,1.0,1.0,81,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000124813,7.6880207,,2.9231550326462793e-12,7.0268149823227865e-12,1.0,1.0,82,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000100351,7.68689,7.5827403,2.9453408891413446e-12,7.071646792656289e-12,1.0,1.0,83,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000111537,7.6648636,7.751617,3.3283081027538572e-12,7.971995455697862e-12,1.0,1.0,84,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000101096,7.6128163,5.170363,4.368623162041767e-12,1.0438765022799921e-11,1.0,1.0,85,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000124203,7.607279,5.65956,4.5216733013287945e-12,1.0778720622953026e-11,1.0,1.0,86,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000100453,7.5320277,6.9279747,6.793741360103859e-12,1.6079861207346412e-11,1.0,1.0,87,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000118503,7.5138025,3.9298077,7.422721074117379e-12,1.75478039577243e-11,1.0,1.0,88,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000148516,7.493833,4.153895,8.245869931607325e-12,1.9447806442470107e-11,1.0,1.0,89,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000173762,7.456542,,1.0152813916406821e-11,2.3804956427683053e-11,1.0,1.0,90,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000013725,7.354999,7.410391,1.7496091906549817e-11,4.0688585829185616e-11,1.0,1.0,91,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000135074,7.3110023,5.7965603,2.205453325587818e-11,5.1052160314532824e-11,1.0,1.0,92,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000109452,7.191523,11.460126,4.133141904825825e-11,9.468824524228695e-11,1.0,1.0,93,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000125148,7.1526093,5.7028637,5.025208758190384e-11,1.1473079356599049e-10,1.0,1.0,94,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000145703,7.03794,3.7307074,9.2595677272605e-11,2.0901958752281037e-10,1.0,1.0,95,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000198899,7.024292,,9.714095833420825e-11,2.1903260052809076e-10,1.0,1.0,96,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000137265,7.011342,6.953446,1.0720170852285927e-10,2.409027157817062e-10,1.0,1.0,97,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000166501,7.008512,4.456249,1.0795665519153506e-10,2.4232694768021337e-10,1.0,1.0,98,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000134057,6.9549627,,1.440820674633671e-10,3.2233124712162664e-10,1.0,1.0,99,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
3,ENSG00000076641,6.8711014,3.56432,2.203158321196317e-10,4.890473520968517e-10,1.0,1.0,100,0.0,"CD4-positive, alpha-beta T cell",True,False,False,True
4,ENSG00000105374,94.92667,,0.0,0.0,1.0,1.0,1,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000115523,87.99314,,0.0,0.0,1.0,1.0,2,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000198821,82.749954,,0.0,0.0,1.0,1.0,3,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000081237,70.9305,5.991448,0.0,0.0,1.0,1.0,4,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000271503,70.2699,,0.0,0.0,1.0,1.0,5,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000134539,69.07692,,0.0,0.0,1.0,1.0,6,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000077984,67.69715,,0.0,0.0,1.0,1.0,7,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000100453,65.73981,,0.0,0.0,1.0,1.0,8,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000180644,62.527004,,0.0,0.0,1.0,1.0,9,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000010810,61.10373,6.771276,0.0,0.0,1.0,1.0,10,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000136250,58.382286,15.136799,0.0,0.0,1.0,1.0,11,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000164674,57.312756,7.000051,0.0,0.0,1.0,1.0,12,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000145649,53.313942,,0.0,0.0,1.0,1.0,13,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000172543,52.32895,,0.0,0.0,1.0,1.0,14,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000275302,51.84174,,0.0,0.0,1.0,1.0,15,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000186469,50.34111,,0.0,0.0,1.0,1.0,16,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000020633,48.39722,,0.0,0.0,1.0,1.0,17,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000122862,48.374725,3.9275677,0.0,0.0,1.0,1.0,18,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000150045,48.362095,,0.0,0.0,1.0,1.0,19,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000138378,47.847214,8.365957,0.0,0.0,1.0,1.0,20,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000141293,47.79543,,0.0,0.0,1.0,1.0,21,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000137441,47.513508,,0.0,0.0,1.0,1.0,22,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000173762,46.12257,,0.0,0.0,1.0,1.0,23,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000213809,45.166756,,0.0,0.0,1.0,1.0,24,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000100450,44.64509,,0.0,0.0,1.0,1.0,25,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000163564,42.557987,,2.449978086462393e-290,1.4714583101876234e-289,1.0,1.0,26,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000111796,42.247765,,3.311297108849519e-287,1.9307854862096322e-286,1.0,1.0,27,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000154217,40.938007,6.75418,1.67063805086722e-275,9.129169676870055e-275,1.0,1.0,28,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000159674,38.93064,,2.199867896021913e-253,1.1138571625427408e-252,1.0,1.0,29,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000198286,38.557552,,6.862419725942279e-250,3.3972374880902373e-249,1.0,1.0,30,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000164483,38.07089,,6.770108673162678e-245,3.2785029894250255e-244,1.0,1.0,31,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000110848,37.355434,7.4454827,6.93131586871027e-239,3.2694886173161655e-238,1.0,1.0,32,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000145703,37.169716,5.554916,5.091307406962843e-237,2.3625556412820613e-236,1.0,1.0,33,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000185201,36.349854,,1.4150280533291637e-229,6.345417279502976e-229,1.0,1.0,34,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000158050,35.967552,,1.967390863381957e-224,8.743959392808698e-224,1.0,1.0,35,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000115738,35.315968,6.7990603,1.9081108661768839e-218,8.278138248055896e-218,1.0,1.0,36,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000140563,34.64033,,2.2088180968854694e-211,9.241916723370165e-211,1.0,1.0,37,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000211751,32.93929,,1.2784869583822562e-194,4.8797212151994514e-194,1.0,1.0,38,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000169554,32.73499,3.4876547,6.228473957540355e-194,2.372751983824897e-193,1.0,1.0,39,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000134242,32.546227,,7.129908192563352e-191,2.6804166137456213e-190,1.0,1.0,40,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000153283,32.290066,,1.2608351817812587e-188,4.7046088872435027e-188,1.0,1.0,41,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000211829,32.21436,,4.3012612212557194e-187,1.5930597115761923e-186,1.0,1.0,42,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000074966,31.872597,,5.121014953412646e-184,1.8655792180009642e-183,1.0,1.0,43,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
4,ENSG00000075884,31.46101,4.6586785,1.8389548824833137e-181,6.591236137933024e-181,1.0,1.0,44,0.0,"CD8-positive, alpha-beta T cell",True,True,True,True
